codigo_usuario;Celular;genero;idade;cidade;estado
36586;27563216641;F;25;Pinhais;PR
47095;37851739503;M;79;Pinhais;PR
57105;47810257328;M;47;Pinhais;PR
60788;51774928971;M;38;Pinhais;PR
62561;53316636089;F;31;Pinhais;PR
76663;67324366278;F;60;Pinhais;PR
81005;71747165250;M;21;Pinhais;PR
84657;75151726913;M;58;Pinhais;PR
97859;88165876741;F;57;Pinhais;PR
106654;96756369455;F;49;Pinhais;PR
108475;98579887599;M;46;Pinhais;PR
12542;11864039314;M;63;Planaltina do Paraná;PR
17504;14341159630;F;50;Planaltina do Paraná;PR
18218;14667973464;M;50;Planaltina do Paraná;PR
30281;21666723341;M;66;Planaltina do Paraná;PR
35033;25993689129;F;50;Planaltina do Paraná;PR
38550;29484444668;M;17;Planaltina do Paraná;PR
52959;43674386726;F;64;Planaltina do Paraná;PR
56782;47495210027;M;64;Planaltina do Paraná;PR
73118;63798493805;M;19;Planaltina do Paraná;PR
74228;64906226105;M;76;Planaltina do Paraná;PR
79899;71260349267;M;53;Planaltina do Paraná;PR
107526;97652542152;F;59;Planaltina do Paraná;PR
13438;12308342758;M;66;Porto Vitória;PR
14500;12769353810;F;70;Porto Vitória;PR
18640;14852999348;M;58;Porto Vitória;PR
43591;34521203480;F;20;Porto Vitória;PR
47189;37941683753;F;31;Porto Vitória;PR
53199;43883500550;F;37;Porto Vitória;PR
54682;45430473282;F;77;Porto Vitória;PR
59694;51295465829;F;72;Porto Vitória;PR
62986;53701358920;M;44;Porto Vitória;PR
66460;57164933484;F;51;Porto Vitória;PR
71148;61921662922;F;15;Porto Vitória;PR
88088;78532448556;F;64;Porto Vitória;PR
88424;78854565965;M;20;Porto Vitória;PR
90997;81723066890;M;68;Porto Vitória;PR
92007;82446112945;M;19;Porto Vitória;PR
99099;89409647292;F;51;Porto Vitória;PR
11184;11451791034;M;37;Quatro Barras;PR
29029;19990122193;F;25;Quatro Barras;PR
35941;26883365411;F;60;Quatro Barras;PR
36626;27590743444;F;74;Quatro Barras;PR
38258;29227417116;M;48;Quatro Barras;PR
38628;29555767215;M;80;Quatro Barras;PR
42687;33607778557;F;77;Quatro Barras;PR
52678;43399724901;M;77;Quatro Barras;PR
58785;49547958220;M;17;Quatro Barras;PR
65035;55677456226;F;69;Quatro Barras;PR
80357;71455030842;F;40;Quatro Barras;PR
82177;72650905915;M;78;Quatro Barras;PR
82829;73342016078;M;58;Quatro Barras;PR
15349;13268916664;F;63;Rancho Alegre D'Oeste;PR
18149;14640283272;F;79;Rancho Alegre D'Oeste;PR
21576;16364617342;M;42;Rancho Alegre D'Oeste;PR
25489;18335763122;F;55;Rancho Alegre D'Oeste;PR
26275;18685483282;M;64;Rancho Alegre D'Oeste;PR
27529;19344705788;M;46;Rancho Alegre D'Oeste;PR
36804;27756881977;M;61;Rancho Alegre D'Oeste;PR
39913;31444442302;F;29;Rancho Alegre D'Oeste;PR
42379;33343230087;F;56;Rancho Alegre D'Oeste;PR
43031;33913727270;F;60;Rancho Alegre D'Oeste;PR
45271;36195900095;F;68;Rancho Alegre D'Oeste;PR
51888;42616876685;F;22;Rancho Alegre D'Oeste;PR
55391;46176839422;F;59;Rancho Alegre D'Oeste;PR
57104;47809609851;M;41;Rancho Alegre D'Oeste;PR
58739;49509563054;M;59;Rancho Alegre D'Oeste;PR
59126;49867206110;F;51;Rancho Alegre D'Oeste;PR
60350;51599381166;M;20;Rancho Alegre D'Oeste;PR
62730;53478562289;M;68;Rancho Alegre D'Oeste;PR
63946;54593033746;M;63;Rancho Alegre D'Oeste;PR
65129;55760977646;F;27;Rancho Alegre D'Oeste;PR
65775;56459674860;F;59;Rancho Alegre D'Oeste;PR
67229;57845515493;M;64;Rancho Alegre D'Oeste;PR
75372;66119654215;F;65;Rancho Alegre D'Oeste;PR
81154;71813981537;F;29;Rancho Alegre D'Oeste;PR
106615;96728734062;F;17;Rancho Alegre D'Oeste;PR
14532;12785023716;F;36;Rio Azul;PR
17211;14205165798;M;60;Rio Azul;PR
23869;17488865301;M;42;Rio Azul;PR
24995;18113010415;M;60;Rio Azul;PR
27476;19320073204;F;55;Rio Azul;PR
40152;31559181581;F;68;Rio Azul;PR
45983;36805223527;F;45;Rio Azul;PR
49283;39984403212;F;35;Rio Azul;PR
56011;46710473973;F;15;Rio Azul;PR
67903;58567564111;M;29;Rio Azul;PR
81900;72398623953;F;28;Rio Azul;PR
84055;74529203196;F;79;Rio Azul;PR
85852;76303793313;M;44;Rio Azul;PR
85946;76398791805;M;15;Rio Azul;PR
92946;83394998291;F;39;Rio Azul;PR
96738;86981094157;F;51;Rio Azul;PR
100497;91452693360;F;38;Rio Azul;PR
100917;91629791446;M;56;Rio Azul;PR
12723;11917875725;F;15;Rondon;PR
31143;22207565897;M;63;Rondon;PR
35105;26160961839;F;77;Rondon;PR
39505;31270698591;M;37;Rondon;PR
50105;41456233857;F;37;Rondon;PR
56192;46875527127;F;66;Rondon;PR
56823;47540134076;M;22;Rondon;PR
60170;51521599072;F;18;Rondon;PR
61539;52319726281;F;48;Rondon;PR
75385;66132337004;M;28;Rondon;PR
77556;68196094874;F;28;Rondon;PR
79372;69876759372;M;26;Rondon;PR
80910;71705842900;F;38;Rondon;PR
82496;72927598309;F;20;Rondon;PR
85950;76401122650;M;29;Rondon;PR
92377;82803151592;F;64;Rondon;PR
95956;86292589141;F;56;Rondon;PR
17149;14184204821;F;50;Santa Cruz de Monte Castelo;PR
22393;16726333628;M;43;Santa Cruz de Monte Castelo;PR
25195;18198336057;F;68;Santa Cruz de Monte Castelo;PR
26021;18560685700;F;17;Santa Cruz de Monte Castelo;PR
34782;25762159015;M;76;Santa Cruz de Monte Castelo;PR
37313;28314605692;F;60;Santa Cruz de Monte Castelo;PR
46316;37201087693;F;36;Santa Cruz de Monte Castelo;PR
48335;39126502362;M;37;Santa Cruz de Monte Castelo;PR
63625;54345145952;M;49;Santa Cruz de Monte Castelo;PR
72595;63352998074;M;38;Santa Cruz de Monte Castelo;PR
73675;64414231427;F;62;Santa Cruz de Monte Castelo;PR
76608;67269427760;F;35;Santa Cruz de Monte Castelo;PR
80677;71603216565;M;36;Santa Cruz de Monte Castelo;PR
86051;76495668427;F;76;Santa Cruz de Monte Castelo;PR
86635;77126266613;F;29;Santa Cruz de Monte Castelo;PR
88161;78597633962;F;60;Santa Cruz de Monte Castelo;PR
90944;81701741792;F;54;Santa Cruz de Monte Castelo;PR
94647;84952657841;F;66;Santa Cruz de Monte Castelo;PR
104066;94251154204;M;55;Santa Cruz de Monte Castelo;PR
105817;95932314596;F;66;Santa Cruz de Monte Castelo;PR
12954;11988884159;F;51;Santa Mariana;PR
13602;12381892300;F;21;Santa Mariana;PR
16122;13605287771;M;50;Santa Mariana;PR
17816;14490214398;F;31;Santa Mariana;PR
23494;17315909323;M;77;Santa Mariana;PR
31266;22315647648;F;46;Santa Mariana;PR
46359;37242642998;F;80;Santa Mariana;PR
48162;38877970567;M;58;Santa Mariana;PR
51993;42699270595;F;52;Santa Mariana;PR
65144;55776029660;M;79;Santa Mariana;PR
66396;57113164718;M;15;Santa Mariana;PR
76629;67295129887;M;53;Santa Mariana;PR
90636;81565708790;F;22;Santa Mariana;PR
99420;89706689068;F;29;Santa Mariana;PR
99936;91208255774;M;39;Santa Mariana;PR
99983;91232575119;M;60;Santa Mariana;PR
100905;91622815465;M;35;Santa Mariana;PR
102223;92521027066;M;30;Santa Mariana;PR
104978;95211372432;M;49;Santa Mariana;PR
10623;11283125367;M;72;Santo Antônio do Sudoeste;PR
11183;11451610862;F;66;Santo Antônio do Sudoeste;PR
23473;17309546711;F;78;Santo Antônio do Sudoeste;PR
23984;17535105960;M;28;Santo Antônio do Sudoeste;PR
32586;23561954234;F;39;Santo Antônio do Sudoeste;PR
35806;26760313615;F;67;Santo Antônio do Sudoeste;PR
37025;27949073826;F;40;Santo Antônio do Sudoeste;PR
41881;32768067293;M;22;Santo Antônio do Sudoeste;PR
76480;67154182143;M;18;Santo Antônio do Sudoeste;PR
92291;82725048560;M;65;Santo Antônio do Sudoeste;PR
99546;89829549061;F;32;Santo Antônio do Sudoeste;PR
12689;11908439613;M;78;São Jorge d'Oeste;PR
15610;13376991837;M;24;São Jorge d'Oeste;PR
18749;14901962539;M;71;São Jorge d'Oeste;PR
24814;17925030918;M;44;São Jorge d'Oeste;PR
28264;19654691312;M;71;São Jorge d'Oeste;PR
32397;23413270866;F;19;São Jorge d'Oeste;PR
41699;32598100877;F;33;São Jorge d'Oeste;PR
47297;38139539860;M;29;São Jorge d'Oeste;PR
54432;45199506052;F;74;São Jorge d'Oeste;PR
60754;51758758679;M;67;São Jorge d'Oeste;PR
71118;61903905849;M;51;São Jorge d'Oeste;PR
76549;67216088969;F;52;São Jorge d'Oeste;PR
80641;71587133586;F;26;São Jorge d'Oeste;PR
85964;76418693158;F;72;São Jorge d'Oeste;PR
89311;79732499003;M;70;São Jorge d'Oeste;PR
97300;87570410524;F;70;São Jorge d'Oeste;PR
105549;95711189817;F;46;São Jorge d'Oeste;PR
108088;98244209431;M;59;São Jorge d'Oeste;PR
11620;11588904592;M;17;São Miguel do Iguaçu;PR
19784;15445120212;M;68;São Miguel do Iguaçu;PR
29391;21259123054;F;57;São Miguel do Iguaçu;PR
38159;29143853595;F;28;São Miguel do Iguaçu;PR
40315;31629652303;M;21;São Miguel do Iguaçu;PR
43864;34768681349;F;34;São Miguel do Iguaçu;PR
49271;39975255406;F;15;São Miguel do Iguaçu;PR
57412;48192727307;M;15;São Miguel do Iguaçu;PR
64823;55485249349;M;27;São Miguel do Iguaçu;PR
72446;63237554717;F;42;São Miguel do Iguaçu;PR
78915;69449968182;M;64;São Miguel do Iguaçu;PR
79489;69978791867;F;16;São Miguel do Iguaçu;PR
87498;77911892927;F;55;São Miguel do Iguaçu;PR
89397;79817031322;F;32;São Miguel do Iguaçu;PR
94962;85324232888;M;27;São Miguel do Iguaçu;PR
99831;91165860642;F;18;São Miguel do Iguaçu;PR
107875;97967328276;M;69;São Miguel do Iguaçu;PR
10280;11187246024;F;35;Saudade do Iguaçu;PR
14947;12970467516;M;20;Saudade do Iguaçu;PR
17835;14495717828;M;32;Saudade do Iguaçu;PR
29991;21529329043;F;52;Saudade do Iguaçu;PR
32458;23454237463;M;40;Saudade do Iguaçu;PR
33953;24925950900;M;37;Saudade do Iguaçu;PR
39095;29939673741;F;52;Saudade do Iguaçu;PR
50630;41676662062;F;53;Saudade do Iguaçu;PR
51251;41971480130;F;77;Saudade do Iguaçu;PR
54480;45250052440;F;49;Saudade do Iguaçu;PR
61824;52589069163;M;31;Saudade do Iguaçu;PR
71360;62160422406;M;16;Saudade do Iguaçu;PR
79086;69604595573;F;29;Saudade do Iguaçu;PR
85614;75984195527;F;43;Saudade do Iguaçu;PR
97263;87547847821;F;18;Saudade do Iguaçu;PR
107991;98166769835;F;15;Saudade do Iguaçu;PR
14382;12717589163;M;35;Tamboara;PR
20796;15905311908;F;67;Tamboara;PR
20930;15962936487;F;43;Tamboara;PR
29344;21241351312;F;16;Tamboara;PR
36066;26994528227;F;24;Tamboara;PR
44755;35633208904;F;23;Tamboara;PR
48147;38864905456;F;17;Tamboara;PR
48205;38910297388;F;31;Tamboara;PR
55051;45779956841;F;46;Tamboara;PR
58942;49684493354;F;70;Tamboara;PR
73673;64412920363;M;30;Tamboara;PR
74857;65531487529;M;35;Tamboara;PR
79135;69654604648;M;33;Tamboara;PR
84959;75442950099;F;77;Tamboara;PR
103052;93289271171;M;50;Tamboara;PR
105212;95426273339;F;60;Tamboara;PR
108082;98239935246;F;78;Tamboara;PR
13737;12438450921;M;54;Tibagi;PR
14690;12856977797;F;20;Tibagi;PR
24875;17952009656;M;63;Tibagi;PR
31616;22612472527;F;79;Tibagi;PR
35358;26381813590;M;70;Tibagi;PR
50312;41542060265;F;38;Tibagi;PR
65555;56258404331;M;70;Tibagi;PR
71003;61851479154;F;53;Tibagi;PR
72488;63264523162;M;21;Tibagi;PR
73121;63801691140;M;45;Tibagi;PR
75796;66484486861;F;31;Tibagi;PR
79861;71249795361;M;24;Tibagi;PR
81611;72129841239;F;35;Tibagi;PR
86916;77397793873;M;44;Tibagi;PR
97563;87827724130;M;46;Tibagi;PR
101105;91707825450;M;22;Tibagi;PR
102285;92571248300;F;23;Tibagi;PR
103931;94135366030;F;55;Tibagi;PR
17856;14505432101;M;36;Turvo;PR
32086;23139623770;M;49;Turvo;PR
34038;25117852203;M;64;Turvo;PR
37855;28767943775;M;21;Turvo;PR
45791;36643460124;F;54;Turvo;PR
49442;41165745605;M;80;Turvo;PR
53177;43866489805;M;48;Turvo;PR
56853;47566524472;M;36;Turvo;PR
61450;52245316069;F;77;Turvo;PR
61610;52388232005;M;50;Turvo;PR
81393;71913440376;F;36;Turvo;PR
93148;83569869192;F;16;Turvo;PR
98693;88926237317;F;68;Turvo;PR
105609;95756259560;M;74;Turvo;PR
107469;97600898235;F;33;Turvo;PR
13047;12129205110;M;56;Vera Cruz do Oeste;PR
26586;18827498814;F;77;Vera Cruz do Oeste;PR
27723;19423193553;F;36;Vera Cruz do Oeste;PR
36338;27341839310;M;16;Vera Cruz do Oeste;PR
40799;31832104076;F;41;Vera Cruz do Oeste;PR
43026;33910583037;M;79;Vera Cruz do Oeste;PR
53478;44258171714;F;33;Vera Cruz do Oeste;PR
58158;48873977669;M;77;Vera Cruz do Oeste;PR
59038;49785926979;M;22;Vera Cruz do Oeste;PR
62087;52811760560;F;63;Vera Cruz do Oeste;PR
67085;57707633507;F;35;Vera Cruz do Oeste;PR
71469;62246066473;M;44;Vera Cruz do Oeste;PR
73343;63994370000;F;71;Vera Cruz do Oeste;PR
78064;68622705662;F;46;Vera Cruz do Oeste;PR
78225;68764317573;M;63;Vera Cruz do Oeste;PR
82957;73451234820;F;60;Vera Cruz do Oeste;PR
85186;75648892621;M;42;Vera Cruz do Oeste;PR
90162;81358253256;F;33;Vera Cruz do Oeste;PR
96344;86601520605;F;61;Vera Cruz do Oeste;PR
98191;88460854016;M;18;Vera Cruz do Oeste;PR
103541;93700186106;F;53;Vera Cruz do Oeste;PR
109765;99820006072;M;54;Vera Cruz do Oeste;PR
10038;11119655102;F;56;Abelardo Luz;SC
10960;11377854200;M;19;Abelardo Luz;SC
28725;19857674658;F;34;Abelardo Luz;SC
47189;37941683753;F;26;Abelardo Luz;SC
49140;39866812964;M;59;Abelardo Luz;SC
51081;41892032179;F;15;Abelardo Luz;SC
54393;45168925782;M;52;Abelardo Luz;SC
61037;51870874357;M;41;Abelardo Luz;SC
82519;72954952853;M;43;Abelardo Luz;SC
87061;77525105638;M;60;Abelardo Luz;SC
90196;81375804532;F;39;Abelardo Luz;SC
90898;81684464676;M;65;Abelardo Luz;SC
97160;87453531323;F;60;Abelardo Luz;SC
102572;92801083593;M;28;Abelardo Luz;SC
106447;96578535931;F;57;Abelardo Luz;SC
10955;11376306764;F;45;Alto Bela Vista;SC
26738;18888914213;F;25;Alto Bela Vista;SC
27582;19366318788;M;70;Alto Bela Vista;SC
32903;23844781328;F;18;Alto Bela Vista;SC
41541;32449216234;M;15;Alto Bela Vista;SC
62298;52984101644;F;70;Alto Bela Vista;SC
68151;58793365864;F;76;Alto Bela Vista;SC
95433;85707122501;F;21;Alto Bela Vista;SC
97634;87882515178;F;58;Alto Bela Vista;SC
98803;89134799565;M;73;Alto Bela Vista;SC
104285;94452971621;M;19;Alto Bela Vista;SC
108410;98527240727;F;78;Alto Bela Vista;SC
109488;99562723789;M;16;Alto Bela Vista;SC
13115;12169311888;F;71;Araquari;SC
16562;13805096134;M;29;Araquari;SC
17333;14270704976;F;18;Araquari;SC
18640;14852999348;M;71;Araquari;SC
18755;14903992557;M;56;Araquari;SC
23990;17537304424;F;19;Araquari;SC
31640;22635565780;F;63;Araquari;SC
33095;24134956434;F;51;Araquari;SC
41876;32764691745;M;15;Araquari;SC
50628;41675847027;M;33;Araquari;SC
52944;43664894510;M;42;Araquari;SC
66870;57517770791;F;21;Araquari;SC
68303;58930222983;F;43;Araquari;SC
73077;63771688814;F;22;Araquari;SC
75794;66483528561;M;80;Araquari;SC
83667;74203951916;M;54;Araquari;SC
84439;74848718811;F;21;Araquari;SC
85475;75893723639;M;26;Araquari;SC
86055;76496902241;M;53;Araquari;SC
87495;77906742370;F;16;Araquari;SC
88148;78591973979;F;70;Araquari;SC
99958;91219186651;M;73;Araquari;SC
100375;91399498327;F;30;Araquari;SC
103941;94149744949;F;33;Araquari;SC
105369;95561608642;F;44;Araquari;SC
109221;99320585344;F;39;Araquari;SC
23043;17115806729;F;62;Balneário Arroio do Silva;SC
24697;17868956708;F;33;Balneário Arroio do Silva;SC
28874;19925676559;M;20;Balneário Arroio do Silva;SC
32173;23209964028;M;43;Balneário Arroio do Silva;SC
43981;34868897567;M;25;Balneário Arroio do Silva;SC
49970;41394440413;F;71;Balneário Arroio do Silva;SC
52422;43164026037;M;35;Balneário Arroio do Silva;SC
53881;44610244296;F;60;Balneário Arroio do Silva;SC
55809;46527805890;F;19;Balneário Arroio do Silva;SC
63185;53871348127;M;47;Balneário Arroio do Silva;SC
69880;61359678449;M;57;Balneário Arroio do Silva;SC
70942;61830539621;F;33;Balneário Arroio do Silva;SC
74800;65479293086;F;19;Balneário Arroio do Silva;SC
81534;71972472992;F;64;Balneário Arroio do Silva;SC
82974;73465064829;M;71;Balneário Arroio do Silva;SC
108700;98785037892;M;76;Balneário Arroio do Silva;SC
10278;11187055232;F;33;Belmonte;SC
11435;11533852005;M;47;Belmonte;SC
14441;12746227779;M;37;Belmonte;SC
14459;12756253660;F;49;Belmonte;SC
14784;12893653727;F;17;Belmonte;SC
16329;13697107616;F;46;Belmonte;SC
23024;16998219718;M;49;Belmonte;SC
26985;18991251880;F;47;Belmonte;SC
31066;22144015572;F;57;Belmonte;SC
37155;28170841513;M;65;Belmonte;SC
39734;31367353540;M;29;Belmonte;SC
40959;31895136358;F;46;Belmonte;SC
45669;36543985542;M;63;Belmonte;SC
48262;38952973490;F;77;Belmonte;SC
49840;41336375124;M;15;Belmonte;SC
52499;43234046942;F;40;Belmonte;SC
55782;46498080383;F;45;Belmonte;SC
56371;47131090876;M;18;Belmonte;SC
57446;48227866870;F;37;Belmonte;SC
61904;52661355843;F;33;Belmonte;SC
73807;64529758608;F;19;Belmonte;SC
81511;71962244170;M;69;Belmonte;SC
86728;77228344597;F;37;Belmonte;SC
89098;79537393350;F;65;Belmonte;SC
105305;95516995989;F;22;Belmonte;SC
18937;14983851577;M;80;Bom Jesus do Oeste;SC
30761;21885577961;M;17;Bom Jesus do Oeste;SC
32214;23249973876;F;48;Bom Jesus do Oeste;SC
43007;33897979549;M;30;Bom Jesus do Oeste;SC
50329;41548669041;F;47;Bom Jesus do Oeste;SC
66155;56784546158;M;77;Bom Jesus do Oeste;SC
76303;66893285363;F;56;Bom Jesus do Oeste;SC
80941;71719325208;M;16;Bom Jesus do Oeste;SC
81135;71807343713;F;23;Bom Jesus do Oeste;SC
90647;81571208859;F;20;Bom Jesus do Oeste;SC
92265;82699994489;M;38;Bom Jesus do Oeste;SC
93363;83757126557;F;41;Bom Jesus do Oeste;SC
94449;84772488391;F;54;Bom Jesus do Oeste;SC
106671;96777575842;F;38;Bom Jesus do Oeste;SC
11224;11468153796;M;65;Caibi;SC
11785;11640559559;M;73;Caibi;SC
13484;12326455764;F;53;Caibi;SC
16089;13590891632;M;58;Caibi;SC
17574;14374896793;M;34;Caibi;SC
20298;15665205494;M;71;Caibi;SC
20390;15702385264;M;51;Caibi;SC
27690;19409699960;M;48;Caibi;SC
29368;21249594203;F;50;Caibi;SC
36932;27870411385;M;48;Caibi;SC
48395;39181284424;F;75;Caibi;SC
57065;47769011089;M;67;Caibi;SC
64854;55504428753;F;75;Caibi;SC
64970;55601861232;F;15;Caibi;SC
68368;58992068582;M;42;Caibi;SC
70198;61510884140;M;52;Caibi;SC
73083;63775098626;M;69;Caibi;SC
73952;64671353253;F;61;Caibi;SC
75302;65941384368;M;15;Caibi;SC
76542;67207162536;M;44;Caibi;SC
91306;81858457910;F;20;Caibi;SC
94069;84455389213;M;22;Caibi;SC
95303;85606043951;M;80;Caibi;SC
97690;87927310532;F;32;Caibi;SC
100977;91652304349;F;71;Caibi;SC
108876;98946859858;M;73;Caibi;SC
29728;21420660319;M;67;Canelinha;SC
33239;24276254148;F;37;Canelinha;SC
36566;27546832218;M;29;Canelinha;SC
40084;31524100442;F;51;Canelinha;SC
46893;37681781019;M;36;Canelinha;SC
52068;42762636333;F;24;Canelinha;SC
52085;42771893782;F;46;Canelinha;SC
54214;44909947461;M;46;Canelinha;SC
55996;46699165187;F;29;Canelinha;SC
69044;59699709155;M;20;Canelinha;SC
71904;62670659016;F;40;Canelinha;SC
73326;63978752740;M;17;Canelinha;SC
76356;66948276956;M;71;Canelinha;SC
78554;69164693684;F;28;Canelinha;SC
81849;72356228718;F;64;Canelinha;SC
98561;88803526809;M;68;Canelinha;SC
100021;91245239652;F;56;Canelinha;SC
100612;91500524393;M;63;Canelinha;SC
22010;16543671567;F;30;Chapadão do Lageado;SC
35336;26362108176;F;58;Chapadão do Lageado;SC
40936;31884156672;F;54;Chapadão do Lageado;SC
45938;36765304625;M;74;Chapadão do Lageado;SC
50587;41658010138;F;75;Chapadão do Lageado;SC
68472;59193086149;M;50;Chapadão do Lageado;SC
74356;65111317631;M;42;Chapadão do Lageado;SC
75699;66399303749;M;75;Chapadão do Lageado;SC
76820;67463400459;M;19;Chapadão do Lageado;SC
89076;79526784863;M;22;Chapadão do Lageado;SC
89667;81147161895;F;57;Chapadão do Lageado;SC
98259;88524664159;M;61;Chapadão do Lageado;SC
39612;31322317072;F;50;Correia Pinto;SC
42532;33485213064;M;62;Correia Pinto;SC
42626;33557927836;M;63;Correia Pinto;SC
57624;48371725473;M;21;Correia Pinto;SC
59845;51368041523;M;38;Correia Pinto;SC
77411;67969007415;F;75;Correia Pinto;SC
78501;69125848074;M;57;Correia Pinto;SC
85331;75787927087;F;44;Correia Pinto;SC
91605;81992955163;F;36;Correia Pinto;SC
98452;88702441135;M;37;Correia Pinto;SC
99971;91226764502;F;64;Correia Pinto;SC
106710;96812362100;M;78;Correia Pinto;SC
108206;98360316380;M;52;Correia Pinto;SC
109567;99640671253;F;71;Correia Pinto;SC
109991;99995157134;F;17;Correia Pinto;SC
18732;14895432780;F;26;Doutor Pedrinho;SC
18874;14955751087;M;52;Doutor Pedrinho;SC
19029;15130598660;M;52;Doutor Pedrinho;SC
29455;21290201466;M;30;Doutor Pedrinho;SC
33589;24592802617;F;72;Doutor Pedrinho;SC
41530;32437109158;M;46;Doutor Pedrinho;SC
49402;41147924507;F;45;Doutor Pedrinho;SC
57628;48374527331;M;21;Doutor Pedrinho;SC
58653;49440087574;M;62;Doutor Pedrinho;SC
59179;49918376644;M;72;Doutor Pedrinho;SC
60377;51609504977;F;62;Doutor Pedrinho;SC
62214;52917440409;M;24;Doutor Pedrinho;SC
65209;55825214153;M;42;Doutor Pedrinho;SC
74068;64779746689;M;37;Doutor Pedrinho;SC
74523;65248741056;F;71;Doutor Pedrinho;SC
81311;71875102602;F;17;Doutor Pedrinho;SC
86192;76628272616;M;41;Doutor Pedrinho;SC
89004;79468989120;F;30;Doutor Pedrinho;SC
95326;85620398707;F;54;Doutor Pedrinho;SC
96145;86435184513;F;35;Doutor Pedrinho;SC
98301;88568646051;F;36;Doutor Pedrinho;SC
27657;19398391687;M;54;Forquilhinha;SC
30031;21546709263;F;58;Forquilhinha;SC
37265;28276563216;M;16;Forquilhinha;SC
39562;31299026156;F;21;Forquilhinha;SC
42956;33849349206;M;37;Forquilhinha;SC
43645;34564596137;F;62;Forquilhinha;SC
52109;42791466253;M;21;Forquilhinha;SC
54597;45357524111;M;72;Forquilhinha;SC
63274;53932042361;F;39;Forquilhinha;SC
64418;55124281186;M;22;Forquilhinha;SC
